player,salary,adj_salary,year-start,year-end
Mitch Richmond,"$950,000","$1,800,787",1991,1992
Roy Hinson,"$943,000","$1,787,518",1991,1992
Vlade Divac,"$942,000","$1,785,623",1991,1992
Rex Chapman,"$940,000","$1,781,832",1991,1992
Jim Petersen,"$936,000","$1,774,249",1991,1992
James Edwards,"$933,000","$1,768,563",1991,1992
Gary Grant,"$928,000","$1,759,085",1991,1992
Craig Ehlo,"$925,000","$1,753,398",1991,1992
Joe Barry Carroll,"$925,000","$1,753,398",1991,1992
Tyrone Corbin,"$922,000","$1,747,712",1991,1992
Muggsy Bogues,"$906,000","$1,717,382",1991,1992
Ed Pinckney,"$900,000","$1,706,009",1991,1992
William Bedford,"$900,000","$1,706,009",1991,1992
Lester Conner,"$900,000","$1,706,009",1991,1992
James Donaldson,"$880,000","$1,668,098",1991,1992
Stacey Augmon,"$875,000","$1,658,620",1991,1992
Greg Anthony,"$865,000","$1,639,664",1991,1992
Mike Sanders,"$860,000","$1,630,186",1991,1992
Randy White,"$855,000","$1,620,709",1991,1992
Terry Mills,"$850,000","$1,611,231",1991,1992
Darrell Griffith,"$850,000","$1,611,231",1991,1992
Dave Jamerson,"$840,000","$1,592,275",1991,1992
Tim McCormick,"$825,000","$1,563,842",1991,1992
Tom Hammonds,"$825,000","$1,563,842",1991,1992
Duane Causwell,"$820,000","$1,554,364",1991,1992
Trent Tucker,"$813,000","$1,541,095",1991,1992
Hersey Hawkins,"$805,000","$1,525,930",1991,1992
Gerald Wilkins,"$795,000","$1,506,975",1991,1992
Fred Roberts,"$791,000","$1,499,392",1991,1992
Ledell Eackles,"$780,000","$1,478,541",1991,1992
Bison Dele,"$777,000","$1,472,854",1991,1992
Buck Johnson,"$775,000","$1,469,063",1991,1992
Willie Anderson,"$775,000","$1,469,063",1991,1992
Joe Wolf,"$763,000","$1,446,316",1991,1992
Vern Fleming,"$760,000","$1,440,630",1991,1992
Jay Humphries,"$760,000","$1,440,630",1991,1992
Pooh Richardson,"$760,000","$1,440,630",1991,1992
Tod Murphy,"$760,000","$1,440,630",1991,1992
Victor Alexander,"$750,000","$1,421,674",1991,1992
Olden Polynice,"$750,000","$1,421,674",1991,1992
Nick Anderson,"$750,000","$1,421,674",1991,1992
Charles Jones,"$750,000","$1,421,674",1991,1992
Jerrod Mustaf,"$735,000","$1,393,241",1991,1992
Nate McMillan,"$733,000","$1,389,450",1991,1992
Kevin Willis,"$725,000","$1,374,285",1991,1992
Danny Ainge,"$725,000","$1,374,285",1991,1992
Dee Brown,"$705,000","$1,336,374",1991,1992
Gerald Glass,"$705,000","$1,336,374",1991,1992
Craig Hodges,"$700,000","$1,326,896",1991,1992
John Battle,"$700,000","$1,326,896",1991,1992
Chris Gatling,"$700,000","$1,326,896",1991,1992
Terry Teagle,"$700,000","$1,326,896",1991,1992
Greg Kite,"$700,000","$1,326,896",1991,1992
Andrew Lang,"$700,000","$1,326,896",1991,1992
Alexander Volkov,"$675,000","$1,279,507",1991,1992
Tim Perry,"$675,000","$1,279,507",1991,1992
Stojko Vrankovic,"$665,000","$1,260,551",1991,1992
Darrell Walker,"$665,000","$1,260,551",1991,1992
Mike Woodson,"$658,000","$1,247,282",1991,1992
Chris Morris,"$650,000","$1,232,118",1991,1992
Jayson Williams,"$650,000","$1,232,118",1991,1992
Ed Nealy,"$650,000","$1,232,118",1991,1992
Dwayne Schintzius,"$650,000","$1,232,118",1991,1992
Chucky Brown,"$640,000","$1,213,162",1991,1992
Jerome Lane,"$640,000","$1,213,162",1991,1992
Tim Hardaway,"$640,000","$1,213,162",1991,1992
Sam Mitchell,"$630,000","$1,194,206",1991,1992
Michael Smith,"$625,000","$1,184,728",1991,1992
Kevin Brooks,"$625,000","$1,184,728",1991,1992
LaBradford Smith,"$620,000","$1,175,251",1991,1992
Eric Leckner,"$618,000","$1,171,459",1991,1992
John Turner,"$615,000","$1,165,773",1991,1992
Sedale Threatt,"$612,000","$1,160,086",1991,1992
Larry Krystkowiak,"$605,000","$1,146,817",1991,1992
Bob Hansen,"$600,000","$1,137,339",1991,1992
Brad Davis,"$600,000","$1,137,339",1991,1992
Brad Sellers,"$600,000","$1,137,339",1991,1992
Greg Dreiling,"$600,000","$1,137,339",1991,1992
Larry Drew,"$600,000","$1,137,339",1991,1992
Kevin Edwards,"$600,000","$1,137,339",1991,1992
Rich King,"$600,000","$1,137,339",1991,1992
Eric Murdock,"$600,000","$1,137,339",1991,1992
Mookie Blaylock,"$575,000","$1,089,950",1991,1992
Elden Campbell,"$575,000","$1,089,950",1991,1992
Anthony Bonner,"$568,000","$1,076,681",1991,1992
Todd Lichti,"$565,000","$1,070,994",1991,1992
Jerome Kersey,"$561,000","$1,063,412",1991,1992
Spud Webb,"$560,000","$1,061,517",1991,1992
Steve Kerr,"$553,000","$1,048,248",1991,1992
John Bagley,"$550,000","$1,042,561",1991,1992
Rod Higgins,"$550,000","$1,042,561",1991,1992
Randy Wittman,"$550,000","$1,042,561",1991,1992
Jeff Turner,"$550,000","$1,042,561",1991,1992
Stanley Roberts,"$550,000","$1,042,561",1991,1992
Danny Young,"$550,000","$1,042,561",1991,1992
Mark Alarie,"$550,000","$1,042,561",1991,1992
Mark Acres,"$547,000","$1,036,874",1991,1992
Dan Majerle,"$535,000","$1,014,127",1991,1992
Rick Fox,"$525,000","$995,172",1991,1992
Terrell Brandon,"$525,000","$995,172",1991,1992
Winston Bennett,"$525,000","$995,172",1991,1992
Otis Smith,"$525,000","$995,172",1991,1992
Stuart Gray,"$520,000","$985,694",1991,1992
Bill Hanzlik,"$508,000","$962,947",1991,1992
Tom Tolbert,"$506,000","$959,156",1991,1992
Les Jepsen,"$504,000","$955,365",1991,1992
Duane Ferrell,"$500,000","$947,783",1991,1992
Will Perdue,"$500,000","$947,783",1991,1992
Alex English,"$500,000","$947,783",1991,1992
Scott Hastings,"$500,000","$947,783",1991,1992
Micheal Williams,"$500,000","$947,783",1991,1992
Dana Barros,"$500,000","$947,783",1991,1992
Dave Hoppen,"$500,000","$947,783",1991,1992
Alaa Abdelnaby,"$494,000","$936,409",1991,1992
Tate George,"$481,000","$911,767",1991,1992
Anthony Cook,"$480,000","$909,871",1991,1992
Henry James,"$477,000","$904,185",1991,1992
Pete Chilcutt,"$475,000","$900,393",1991,1992
Cliff Robinson,"$474,000","$898,498",1991,1992
Negele Knight,"$469,000","$889,020",1991,1992
Kenny Gattison,"$456,000","$864,378",1991,1992
Brian Oliver,"$456,000","$864,378",1991,1992
John Morton,"$450,000","$853,004",1991,1992
Winston Garland,"$450,000","$853,004",1991,1992
Brian Quinnett,"$450,000","$853,004",1991,1992
Andrew Toney,"$450,000","$853,004",1991,1992
Mark Bryant,"$450,000","$853,004",1991,1992
Harvey Grant,"$450,000","$853,004",1991,1992
Rickey Green,"$445,000","$843,526",1991,1992
BJ Armstrong,"$435,000","$824,571",1991,1992
Dale Davis,"$430,000","$815,093",1991,1992
Shawn Kemp,"$430,000","$815,093",1991,1992
Reggie Williams,"$425,000","$805,615",1991,1992
Quintin Dailey,"$425,000","$805,615",1991,1992
Lance Blanks,"$415,000","$786,659",1991,1992
Kenny Payne,"$410,000","$777,182",1991,1992
Mike Holton,"$400,000","$758,226",1991,1992
Tony Smith,"$400,000","$758,226",1991,1992
Scott Brooks,"$400,000","$758,226",1991,1992
John Starks,"$400,000","$758,226",1991,1992
Rod Strickland,"$400,000","$758,226",1991,1992
Blue Edwards,"$390,000","$739,270",1991,1992
Jeff Sanders,"$385,000","$729,792",1991,1992
Terry Davis,"$382,000","$724,106",1991,1992
Tree Rollins,"$375,000","$710,837",1991,1992
Scott Williams,"$350,000","$663,448",1991,1992
Steve Henson,"$350,000","$663,448",1991,1992
Greg Foster,"$339,000","$642,596",1991,1992
Bob Thornton,"$335,000","$635,014",1991,1992
Mitchell Wiggins,"$335,000","$635,014",1991,1992
Jon Sundvold,"$333,000","$631,223",1991,1992
Vernon Maxwell,"$325,000","$616,059",1991,1992
Carl Herrera,"$325,000","$616,059",1991,1992
A.J. English,"$325,000","$616,059",1991,1992
Jim Les,"$323,000","$612,267",1991,1992
Rafael Addison,"$311,000","$589,521",1991,1992
Doug West,"$310,000","$587,625",1991,1992
Ken Bannister,"$300,000","$568,669",1991,1992
Jack Haley,"$300,000","$568,669",1991,1992
Dave Corzine,"$300,000","$568,669",1991,1992
Kevin Pritchard,"$288,000","$545,922",1991,1992
Matt Bullard,"$275,000","$521,280",1991,1992
Kenny Williams,"$275,000","$521,280",1991,1992
Walter Palmer,"$275,000","$521,280",1991,1992
Ian Lockhart,"$263,000","$498,533",1991,1992
Marcus Liberty,"$260,000","$492,847",1991,1992
Grant Long,"$252,000","$477,682",1991,1992
John Shasky,"$250,000","$473,891",1991,1992
Kelvin Upshaw,"$250,000","$473,891",1991,1992
Mark Hughes,"$250,000","$473,891",1991,1992
Cedric Ceballos,"$250,000","$473,891",1991,1992
Andy Toolson,"$250,000","$473,891",1991,1992
David Wingate,"$250,000","$473,891",1991,1992
Haywoode Workman,"$250,000","$473,891",1991,1992
Delaney Rudd,"$240,000","$454,935",1991,1992
David Benoit,"$230,000","$435,980",1991,1992
Jim Paxson,"$225,000","$426,502",1991,1992
Rodney Monroe,"$217,000","$411,337",1991,1992
Bimbo Coles,"$212,000","$401,860",1991,1992
Anthony Mason,"$210,000","$398,068",1991,1992
Randy Brown,"$210,000","$398,068",1991,1992
Keith Askins,"$202,000","$382,904",1991,1992
Alan Ogg,"$202,000","$382,904",1991,1992
Jimmy Oliver,"$200,000","$379,113",1991,1992
Myron Brown,"$200,000","$379,113",1991,1992
Tom Garrick,"$200,000","$379,113",1991,1992
Tony Massenburg,"$200,000","$379,113",1991,1992
Mike Iuzzolino,"$185,000","$350,679",1991,1992
Mark Randall,"$180,000","$341,201",1991,1992
LeRon Ellis,"$180,000","$341,201",1991,1992
Jawann Oldham,"$175,000","$331,724",1991,1992
Greg Sutton,"$175,000","$331,724",1991,1992
Tom Copa,"$160,000","$303,290",1991,1992
Doug Lee,"$150,000","$284,334",1991,1992
Lamont Strothers,"$150,000","$284,334",1991,1992
Dave Feitl,"$135,000","$255,901",1991,1992
Vincent Askew,"$135,000","$255,901",1991,1992
Gary Leonard,"$130,000","$246,423",1991,1992
A.J. Wynder,"$130,000","$246,423",1991,1992
Anthony Frederick,"$130,000","$246,423",1991,1992
Darnell Valentine,"$130,000","$246,423",1991,1992
Donald Hodge,"$130,000","$246,423",1991,1992
Bob McCann,"$130,000","$246,423",1991,1992
Charles Thomas,"$130,000","$246,423",1991,1992
Mario Elie,"$130,000","$246,423",1991,1992
Sean Green,"$130,000","$246,423",1991,1992
Elliot Perry,"$130,000","$246,423",1991,1992
Lanard Copeland,"$130,000","$246,423",1991,1992
Tony Brown,"$130,000","$246,423",1991,1992
Keith Owens,"$130,000","$246,423",1991,1992
Bobby Phills,"$130,000","$246,423",1991,1992
Patrick Eddie,"$130,000","$246,423",1991,1992
Bart Kofoed,"$130,000","$246,423",1991,1992
Marty Conlon,"$130,000","$246,423",1991,1992
Derek Strong,"$130,000","$246,423",1991,1992
Robert Reid,"$130,000","$246,423",1991,1992
Tharon Mayes,"$130,000","$246,423",1991,1992
Ennis Whatley,"$130,000","$246,423",1991,1992
Robert Pack,"$130,000","$246,423",1991,1992
Donald Royal,"$130,000","$246,423",1991,1992
Morlon Wiley,"$130,000","$246,423",1991,1992
Corey Crowder,"$130,000","$246,423",1991,1992
Isaac Austin,"$130,000","$246,423",1991,1992
Andre Turner,"$130,000","$246,423",1991,1992
Larry Stewart,"$130,000","$246,423",1991,1992
Rory Sparrow,"$126,000","$238,841",1991,1992
Paul Graham,"$125,000","$236,945",1991,1992
Kennard Winchester,"$120,000","$227,467",1991,1992
Chuck Nevitt,"$118,000","$223,676",1991,1992
Dan Godfread,"$100,000","$189,556",1991,1992
David Robinson,"$5,720,000","$10,517,823",1992,1993
Michael Jordan,"$4,000,000","$7,355,121",1992,1993
Hot Rod Williams,"$3,786,000","$6,961,622",1992,1993
Vlade Divac,"$3,633,000","$6,680,288",1992,1993
Robert Parish,"$3,513,000","$6,459,635",1992,1993
Dominique Wilkins,"$3,500,000","$6,435,731",1992,1993
Kevin McHale,"$3,500,000","$6,435,731",1992,1993
Scottie Pippen,"$3,425,000","$6,297,822",1992,1993
Reggie Lewis,"$3,320,000","$6,104,750",1992,1993
Patrick Ewing,"$3,300,000","$6,067,975",1992,1993
Reggie Miller,"$3,211,000","$5,904,323",1992,1993
Benoit Benjamin,"$3,175,000","$5,838,127",1992,1993
Hakeem Olajuwon,"$3,170,000","$5,828,933",1992,1993
Danny Ferry,"$3,143,000","$5,779,286",1992,1993
Sam Perkins,"$3,047,000","$5,602,763",1992,1993
Shaquille O'Neal,"$3,000,000","$5,516,340",1992,1993
Brad Daugherty,"$2,923,000","$5,374,754",1992,1993
Derrick Coleman,"$2,870,000","$5,277,299",1992,1993
Karl Malone,"$2,854,000","$5,247,879",1992,1993
Chris Mullin,"$2,844,000","$5,229,491",1992,1993
Larry Nance,"$2,775,000","$5,102,615",1992,1993
Ralph Sampson,"$2,685,000","$4,937,125",1992,1993
Jerome Kersey,"$2,655,000","$4,881,961",1992,1993
Sam Bowie,"$2,600,000","$4,780,828",1992,1993
Danny Manning,"$2,600,000","$4,780,828",1992,1993
Larry Johnson,"$2,540,000","$4,670,501",1992,1993
Magic Johnson,"$2,500,000","$4,596,950",1992,1993
Bernard King,"$2,500,000","$4,596,950",1992,1993
Jon Koncak,"$2,450,000","$4,505,011",1992,1993
Kevin Willis,"$2,425,000","$4,459,042",1992,1993
Charles Barkley,"$2,420,000","$4,449,848",1992,1993
Terry Cummings,"$2,407,000","$4,425,944",1992,1993
Alonzo Mourning,"$2,400,000","$4,413,072",1992,1993
Dikembe Mutombo,"$2,400,000","$4,413,072",1992,1993
Dennis Scott,"$2,400,000","$4,413,072",1992,1993
Hersey Hawkins,"$2,400,000","$4,413,072",1992,1993
Rony Seikaly,"$2,382,000","$4,379,974",1992,1993
Kenny Anderson,"$2,376,000","$4,368,942",1992,1993
Mahmoud Abdul-Rauf,"$2,358,000","$4,335,843",1992,1993
Dennis Rodman,"$2,350,000","$4,321,133",1992,1993
Wayman Tisdale,"$2,333,000","$4,289,874",1992,1993
Larry Bird,"$2,300,000","$4,229,194",1992,1993
Armen Gilliam,"$2,300,000","$4,229,194",1992,1993
Pervis Ellison,"$2,300,000","$4,229,194",1992,1993
Isiah Thomas,"$2,272,000","$4,177,708",1992,1993
Steve Smith,"$2,252,000","$4,140,933",1992,1993
Moses Malone,"$2,230,000","$4,100,480",1992,1993
Ron Harper,"$2,220,000","$4,082,092",1992,1993
Kevin Duckworth,"$2,213,000","$4,069,220",1992,1993
Bill Cartwright,"$2,200,000","$4,045,316",1992,1993
Terry Porter,"$2,200,000","$4,045,316",1992,1993
John Stockton,"$2,200,000","$4,045,316",1992,1993
Gary Payton,"$2,183,000","$4,014,057",1992,1993
Chuck Person,"$2,156,000","$3,964,410",1992,1993
Otis Thorpe,"$2,102,000","$3,865,116",1992,1993
Christian Laettner,"$2,100,000","$3,861,438",1992,1993
Willie Anderson,"$2,075,000","$3,815,469",1992,1993
Derek Harper,"$2,069,000","$3,804,436",1992,1993
Mike Sanders,"$2,010,000","$3,695,948",1992,1993
Rex Chapman,"$2,004,000","$3,684,915",1992,1993
John Salley,"$2,002,000","$3,681,238",1992,1993
Rik Smits,"$2,000,000","$3,677,560",1992,1993
LaSalle Thompson,"$2,000,000","$3,677,560",1992,1993
Ricky Pierce,"$2,000,000","$3,677,560",1992,1993
Blair Rasmussen,"$1,988,000","$3,655,495",1992,1993
Kenny Smith,"$1,983,000","$3,646,301",1992,1993
Jeff Malone,"$1,980,000","$3,640,785",1992,1993
Billy Owens,"$1,962,000","$3,607,686",1992,1993
Kendall Gill,"$1,908,000","$3,508,392",1992,1993
Horace Grant,"$1,900,000","$3,493,682",1992,1993
LaPhonso Ellis,"$1,900,000","$3,493,682",1992,1993
Stanley Roberts,"$1,900,000","$3,493,682",1992,1993
Johnny Dawkins,"$1,900,000","$3,493,682",1992,1993
Tom Chambers,"$1,885,000","$3,466,100",1992,1993
Xavier McDaniel,"$1,869,000","$3,436,680",1992,1993
Sherman Douglas,"$1,869,000","$3,436,680",1992,1993
James Worthy,"$1,850,000","$3,401,743",1992,1993
Kevin Johnson,"$1,850,000","$3,401,743",1992,1993
Buck Williams,"$1,850,000","$3,401,743",1992,1993
Doug Smith,"$1,845,000","$3,392,549",1992,1993
Cliff Robinson,"$1,805,000","$3,318,998",1992,1993
Fat Lever,"$1,802,000","$3,313,482",1992,1993
Sean Elliott,"$1,802,000","$3,313,482",1992,1993
Frank Brickowski,"$1,800,000","$3,309,804",1992,1993
Jay Humphries,"$1,800,000","$3,309,804",1992,1993
Mark Jackson,"$1,790,000","$3,291,416",1992,1993
Micheal Williams,"$1,775,000","$3,263,835",1992,1993
A.C. Green,"$1,750,000","$3,217,865",1992,1993
Charles Shackleford,"$1,720,000","$3,162,702",1992,1993
Sleepy Floyd,"$1,700,000","$3,125,926",1992,1993
Mark Price,"$1,690,000","$3,107,538",1992,1993
Manute Bol,"$1,650,000","$3,033,987",1992,1993
Jeff Hornacek,"$1,646,000","$3,026,632",1992,1993
Harvey Grant,"$1,625,000","$2,988,018",1992,1993
Drazen Petrovic,"$1,615,000","$2,969,630",1992,1993
Felton Spencer,"$1,610,000","$2,960,436",1992,1993
Danny Schayes,"$1,600,000","$2,942,048",1992,1993
Luc Longley,"$1,590,000","$2,923,660",1992,1993
Glen Rice,"$1,552,000","$2,853,787",1992,1993
Vernon Maxwell,"$1,542,000","$2,835,399",1992,1993
Terry Davis,"$1,537,000","$2,826,205",1992,1993
Chris Morris,"$1,510,000","$2,776,558",1992,1993
Sam Vincent,"$1,510,000","$2,776,558",1992,1993
Sarunas Marciulionis,"$1,500,000","$2,758,170",1992,1993
Rolando Blackman,"$1,500,000","$2,758,170",1992,1993
Lionel Simmons,"$1,464,000","$2,691,974",1992,1993
Mike Gminski,"$1,415,000","$2,601,874",1992,1993
Brian Shaw,"$1,413,000","$2,598,196",1992,1993
Stacey King,"$1,400,000","$2,574,292",1992,1993
Tyrone Hill,"$1,400,000","$2,574,292",1992,1993
Detlef Schrempf,"$1,393,000","$2,561,420",1992,1993
Michael Cage,"$1,390,000","$2,555,904",1992,1993
Tony Campbell,"$1,383,000","$2,543,033",1992,1993
Clyde Drexler,"$1,378,000","$2,533,839",1992,1993
Vern Fleming,"$1,360,000","$2,500,741",1992,1993
Mark Aguirre,"$1,351,000","$2,484,192",1992,1993
Scott Skiles,"$1,348,000","$2,478,675",1992,1993
Joe Dumars,"$1,339,000","$2,462,126",1992,1993
Terry Mills,"$1,337,000","$2,458,449",1992,1993
Mark Eaton,"$1,333,000","$2,451,094",1992,1993
Danny Ainge,"$1,330,000","$2,445,577",1992,1993
Todd Day,"$1,325,000","$2,436,383",1992,1993
Bill Laimbeer,"$1,319,000","$2,425,351",1992,1993
Spud Webb,"$1,317,000","$2,421,673",1992,1993
Michael Adams,"$1,309,000","$2,406,963",1992,1993
Sidney Green,"$1,288,000","$2,368,349",1992,1993
Alton Lister,"$1,283,000","$2,359,155",1992,1993
Alvin Robertson,"$1,283,000","$2,359,155",1992,1993
Ken Norman,"$1,275,000","$2,344,444",1992,1993
Doug West,"$1,275,000","$2,344,444",1992,1993
Walt Williams,"$1,275,000","$2,344,444",1992,1993
Mike Brown,"$1,275,000","$2,344,444",1992,1993
Grant Long,"$1,258,000","$2,313,185",1992,1993
Roy Hinson,"$1,250,000","$2,298,475",1992,1993
James Edwards,"$1,250,000","$2,298,475",1992,1993
Charles Smith,"$1,250,000","$2,298,475",1992,1993
J.R. Reid,"$1,250,000","$2,298,475",1992,1993
Tom Gugliotta,"$1,250,000","$2,298,475",1992,1993
Antoine Carr,"$1,233,000","$2,267,216",1992,1993
Mark Macon,"$1,228,000","$2,258,022",1992,1993
Rumeal Robinson,"$1,225,000","$2,252,505",1992,1993
Jim Petersen,"$1,221,000","$2,245,150",1992,1993
Travis Mays,"$1,200,000","$2,206,536",1992,1993
Kevin Gamble,"$1,200,000","$2,206,536",1992,1993
Chris Dudley,"$1,200,000","$2,206,536",1992,1993
John Paxson,"$1,200,000","$2,206,536",1992,1993
Rod Strickland,"$1,200,000","$2,206,536",1992,1993
Johnny Newman,"$1,175,000","$2,160,566",1992,1993
Derrick McKey,"$1,162,000","$2,136,662",1992,1993
Joe Kleine,"$1,150,000","$2,114,597",1992,1993
Ed Pinckney,"$1,150,000","$2,114,597",1992,1993
Stacey Augmon,"$1,138,000","$2,092,531",1992,1993
Gary Grant,"$1,128,000","$2,074,144",1992,1993
Orlando Woolridge,"$1,108,000","$2,037,368",1992,1993
Loy Vaught,"$1,100,000","$2,022,658",1992,1993
Byron Scott,"$1,100,000","$2,022,658",1992,1993
Eddie Johnson,"$1,100,000","$2,022,658",1992,1993
Kurt Rambis,"$1,100,000","$2,022,658",1992,1993
Mark Bryant,"$1,100,000","$2,022,658",1992,1993
Tyrone Corbin,"$1,100,000","$2,022,658",1992,1993
Terry Catledge,"$1,086,000","$1,996,915",1992,1993
Rodney McCray,"$1,075,000","$1,976,688",1992,1993
Craig Ehlo,"$1,075,000","$1,976,688",1992,1993
Greg Anthony,"$1,067,000","$1,961,978",1992,1993
Charles Oakley,"$1,050,000","$1,930,719",1992,1993
George McCloud,"$1,040,000","$1,912,331",1992,1993
Andrew Lang,"$1,040,000","$1,912,331",1992,1993
Mitch Richmond,"$1,036,000","$1,904,976",1992,1993
Dave Jamerson,"$1,034,000","$1,901,298",1992,1993
Bison Dele,"$1,011,000","$1,859,006",1992,1993
Adam Keefe,"$1,000,000","$1,838,780",1992,1993
Thurl Bailey,"$1,000,000","$1,838,780",1992,1993
Mark West,"$1,000,000","$1,838,780",1992,1993
Dale Ellis,"$1,000,000","$1,838,780",1992,1993
Robert Horry,"$997,000","$1,833,263",1992,1993
Reggie Williams,"$985,000","$1,811,198",1992,1993
Ron Anderson,"$950,000","$1,746,841",1992,1993
Duane Causwell,"$950,000","$1,746,841",1992,1993
Victor Alexander,"$942,000","$1,732,131",1992,1993
Randy White,"$930,000","$1,710,065",1992,1993
William Bedford,"$925,000","$1,700,871",1992,1993
Vinny Del Negro,"$920,000","$1,691,677",1992,1993
Harold Miner,"$912,000","$1,676,967",1992,1993
John Battle,"$910,000","$1,673,290",1992,1993
Chris Gatling,"$910,000","$1,673,290",1992,1993
Jerry Reynolds,"$910,000","$1,673,290",1992,1993
Jerrod Mustaf,"$904,000","$1,662,257",1992,1993
Gerald Glass,"$903,000","$1,660,418",1992,1993
Anthony Bowie,"$900,000","$1,654,902",1992,1993
Tim Perry,"$900,000","$1,654,902",1992,1993
Doc Rivers,"$895,000","$1,645,708",1992,1993
Lester Conner,"$890,000","$1,636,514",1992,1993
Charles Jones,"$875,000","$1,608,932",1992,1993
Fred Roberts,"$866,000","$1,592,383",1992,1993
Dee Brown,"$865,000","$1,590,544",1992,1993
Bo Kimble,"$865,000","$1,590,544",1992,1993
Tom Hammonds,"$850,000","$1,562,963",1992,1993
Bryant Stith,"$850,000","$1,562,963",1992,1993
Olden Polynice,"$850,000","$1,562,963",1992,1993
Stojko Vrankovic,"$831,000","$1,528,026",1992,1993
Duane Ferrell,"$825,000","$1,516,993",1992,1993
Willie Burton,"$802,000","$1,474,701",1992,1993
Jayson Williams,"$800,000","$1,471,024",1992,1993
Kevin Brooks,"$800,000","$1,471,024",1992,1993
Carl Herrera,"$800,000","$1,471,024",1992,1993
Pooh Richardson,"$800,000","$1,471,024",1992,1993
John Williams,"$800,000","$1,471,024",1992,1993
