player,salary,adj_salary,year_start,year_end
Eric Gordon,3831184.0,4375593.0,2011,2012
Dorell Wright,3823000.0,4366246.0,2011,2012
Udonis Haslem,3780000.0,4317136.0,2011,2012
Mike Dunleavy,3750000.0,4282873.0,2011,2012
Nazr Mohammed,3750000.0,4282873.0,2011,2012
Tristan Thompson,3726600.0,4256148.0,2011,2012
CJ Miles,3700000.0,4225768.0,2011,2012
Nick Young,3695857.0,4221036.0,2011,2012
Luke Ridnour,3680000.0,4202926.0,2011,2012
Tiago Splitter,3672000.0,4193789.0,2011,2012
DeMarcus Cousins,3627720.0,4143217.0,2011,2012
Joel Anthony,3600000.0,4111558.0,2011,2012
Shaun Livingston,3500000.0,3997348.0,2011,2012
Carlos Delfino,3500000.0,3997348.0,2011,2012
Chris Duhon,3500000.0,3997348.0,2011,2012
Shannon Brown,3500000.0,3997348.0,2011,2012
Ricky Rubio,3480120.0,3974643.0,2011,2012
Jonny Flynn,3414720.0,3899950.0,2011,2012
CJ Watson,3400000.0,3883138.0,2011,2012
Derek Fisher,3400000.0,3883138.0,2011,2012
Marco Belinelli,3377604.0,3857560.0,2011,2012
Timofey Mozgov,3343896.0,3819062.0,2011,2012
Daequan Cook,3341558.0,3816391.0,2011,2012
Matt Bonner,3315000.0,3786060.0,2011,2012
Thabo Sefolosha,3300000.0,3768928.0,2011,2012
Ekpe Udoh,3294960.0,3763172.0,2011,2012
Nick Collison,3272997.0,3738088.0,2011,2012
Johan Petro,3250000.0,3711823.0,2011,2012
Will Bynum,3250000.0,3711823.0,2011,2012
Raja Bell,3240000.0,3700402.0,2011,2012
DJ Augustin,3236470.0,3696371.0,2011,2012
Tony Allen,3150000.0,3597613.0,2011,2012
Stephen Curry,3117120.0,3560061.0,2011,2012
Brook Lopez,3076983.0,3514220.0,2011,2012
Jan Vesely,3065040.0,3500580.0,2011,2012
Corey Brewer,3059000.0,3493682.0,2011,2012
Jerryd Bayless,3042280.0,3474586.0,2011,2012
Greg Monroe,3007920.0,3435344.0,2011,2012
Jason Thompson,3001284.0,3427765.0,2011,2012
Chris Wilcox,3000000.0,3426298.0,2011,2012
Shawne Williams,3000000.0,3426298.0,2011,2012
Jeff Foster,3000000.0,3426298.0,2011,2012
Josh McRoberts,3000000.0,3426298.0,2011,2012
Shane Battier,3000000.0,3426298.0,2011,2012
Brandon Rush,2956658.0,3376797.0,2011,2012
Anthony Randolph,2911231.0,3324915.0,2011,2012
Robin Lopez,2862602.0,3269376.0,2011,2012
Jordan Hill,2855760.0,3261562.0,2011,2012
Bismack Biyombo,2798040.0,3195640.0,2011,2012
Al-Farouq Aminu,2755560.0,3147123.0,2011,2012
Eduardo Najera,2750000.0,3140773.0,2011,2012
Marreese Speights,2721255.0,3107944.0,2011,2012
Dahntay Jones,2700000.0,3083668.0,2011,2012
Antonio McDyess,2640000.0,3015142.0,2011,2012
DeMar DeRozan,2625000.0,2998011.0,2011,2012
Roy Hibbert,2588590.0,2956427.0,2011,2012
Brandon Knight,2563320.0,2927566.0,2011,2012
Ersan Ilyasova,2541000.0,2902075.0,2011,2012
Gordon Hayward,2532960.0,2892892.0,2011,2012
DeShawn Stevenson,2500000.0,2855248.0,2011,2012
Reggie Williams,2500000.0,2855248.0,2011,2012
Kenyon Martin,2500000.0,2855248.0,2011,2012
Jason Smith,2500000.0,2855248.0,2011,2012
Aaron Gray,2500000.0,2855248.0,2011,2012
Brandon Jennings,2493720.0,2848076.0,2011,2012
Ryan Hollins,2483333.0,2836213.0,2011,2012
JaVale McGee,2462400.0,2812305.0,2011,2012
Quentin Richardson,2446600.0,2794260.0,2011,2012
Paul George,2406240.0,2748165.0,2011,2012
Louis Amundson,2403000.0,2744465.0,2011,2012
JR Smith,2382353.0,2720884.0,2011,2012
Terrence Williams,2369040.0,2705679.0,2011,2012
Kemba Walker,2356320.0,2691152.0,2011,2012
JJ Hickson,2354537.0,2689115.0,2011,2012
Cole Aldrich,2286000.0,2610839.0,2011,2012
Gerald Henderson,2250600.0,2570409.0,2011,2012
Anthony Parker,2250000.0,2569724.0,2011,2012
Keyon Dooling,2246400.0,2565612.0,2011,2012
Ben Wallace,2246400.0,2565612.0,2011,2012
Ryan Anderson,2244601.0,2563557.0,2011,2012
Jimmer Fredette,2238360.0,2556430.0,2011,2012
Courtney Lee,2225093.0,2541277.0,2011,2012
Kosta Koufos,2203792.0,2516949.0,2011,2012
Rudy Fernandez,2180443.0,2490283.0,2011,2012
Xavier Henry,2171640.0,2480229.0,2011,2012
Nicolas Batum,2155365.0,2461641.0,2011,2012
Josh Howard,2150000.0,2455514.0,2011,2012
Tyler Hansbrough,2138040.0,2441854.0,2011,2012
Klay Thompson,2126520.0,2428697.0,2011,2012
Goran Dragic,2108000.0,2407545.0,2011,2012
George Hill,2086360.0,2382830.0,2011,2012
Ed Davis,2063040.0,2356197.0,2011,2012
Anthony Tolliver,2050000.0,2341304.0,2011,2012
Darrell Arthur,2027119.0,2315171.0,2011,2012
Alec Burks,2020200.0,2307269.0,2011,2012
Donte Greene,2015896.0,2302353.0,2011,2012
DJ White,2001167.0,2285531.0,2011,2012
Dante Cunningham,2000000.0,2284199.0,2011,2012
Earl Watson,2000000.0,2284199.0,2011,2012
Patrick Patterson,1959960.0,2238469.0,2011,2012
Austin Daye,1929600.0,2203795.0,2011,2012
Markieff Morris,1919160.0,2191871.0,2011,2012
Matt Barnes,1906200.0,2177070.0,2011,2012
Larry Sanders,1861920.0,2126498.0,2011,2012
Omer Asik,1857500.0,2121449.0,2011,2012
James Johnson,1833120.0,2093605.0,2011,2012
Marcus Morris,1823280.0,2082367.0,2011,2012
Luke Babbitt,1768800.0,2020145.0,2011,2012
Jrue Holiday,1741440.0,1988897.0,2011,2012
Kawhi Leonard,1731960.0,1978070.0,2011,2012
Kevin Seraphin,1680360.0,1919138.0,2011,2012
Renaldo Balkman,1675000.0,1913016.0,2011,2012
Ty Lawson,1654440.0,1889535.0,2011,2012
Nikola Vucevic,1645400.0,1879210.0,2011,2012
Eric Bledsoe,1596360.0,1823202.0,2011,2012
Jeff Teague,1579920.0,1804425.0,2011,2012
Gustavo Ayon,1567500.0,1790241.0,2011,2012
Iman Shumpert,1563120.0,1785238.0,2011,2012
Avery Bradley,1524480.0,1741107.0,2011,2012
Eric Maynor,1516680.0,1732199.0,2011,2012
Jeff Ayres,1500000.0,1713149.0,2011,2012
James Jones,1500000.0,1713149.0,2011,2012
Sebastian Telfair,1500000.0,1713149.0,2011,2012
Greg Oden,1500000.0,1713149.0,2011,2012
Gary Forbes,1500000.0,1713149.0,2011,2012
Chris Singleton,1485000.0,1696017.0,2011,2012
James Anderson,1463520.0,1671485.0,2011,2012
Darren Collison,1455960.0,1662851.0,2011,2012
Tobias Harris,1418160.0,1619679.0,2011,2012
Craig Brackins,1404960.0,1604604.0,2011,2012
Jerry Stackhouse,1352181.0,1544325.0,2011,2012
Jason Collins,1352181.0,1544325.0,2011,2012
Tracy McGrady,1352181.0,1544325.0,2011,2012
Vladimir Radmanovic,1352181.0,1544325.0,2011,2012
Brian Scalabrine,1352181.0,1544325.0,2011,2012
Brian Cardinal,1352181.0,1544325.0,2011,2012
Troy Murphy,1352181.0,1544325.0,2011,2012
Juwan Howard,1352181.0,1544325.0,2011,2012
Eddie House,1352181.0,1544325.0,2011,2012
Mike Bibby,1352181.0,1544325.0,2011,2012
Tony Battie,1352181.0,1544325.0,2011,2012
Kurt Thomas,1352181.0,1544325.0,2011,2012
Jamaal Magloire,1352181.0,1544325.0,2011,2012
Anthony Carter,1352181.0,1544325.0,2011,2012
Elliot Williams,1348800.0,1540463.0,2011,2012
Omri Casspi,1341960.0,1532651.0,2011,2012
Michael Redd,1308506.0,1494444.0,2011,2012
Nolan Smith,1306920.0,1492632.0,2011,2012
Hamed Haddadi,1300000.0,1484729.0,2011,2012
Trevor Booker,1294920.0,1478927.0,2011,2012
BJ Mullens,1288200.0,1471252.0,2011,2012
Serge Ibaka,1288200.0,1471252.0,2011,2012
Kenneth Faried,1254720.0,1433015.0,2011,2012
Damion James,1243080.0,1419721.0,2011,2012
Rodrigue Beaubois,1236720.0,1412457.0,2011,2012
Reggie Evans,1229255.0,1403931.0,2011,2012
Eddy Curry,1229255.0,1403931.0,2011,2012
Jared Jeffries,1229255.0,1403931.0,2011,2012
Rasual Butler,1229255.0,1403931.0,2011,2012
Jamaal Tinsley,1229255.0,1403931.0,2011,2012
Jannero Pargo,1223166.0,1396977.0,2011,2012
Willie Green,1223166.0,1396977.0,2011,2012
Marquis Daniels,1223166.0,1396977.0,2011,2012
Aleksandar Pavlovic,1223166.0,1396977.0,2011,2012
Brian Cook,1223166.0,1396977.0,2011,2012
Jason Kapono,1223166.0,1396977.0,2011,2012
Maurice Evans,1223166.0,1396977.0,2011,2012
Royal Ivey,1200000.0,1370519.0,2011,2012
Taj Gibson,1195680.0,1365585.0,2011,2012
Dominique Jones,1193280.0,1362844.0,2011,2012
Earl Clark,1160000.0,1324835.0,2011,2012
Reggie Jackson,1156320.0,1320632.0,2011,2012
Wayne Ellington,1154040.0,1318028.0,2011,2012
Quincy Pondexter,1153800.0,1317754.0,2011,2012
Delonte West,1146337.0,1309230.0,2011,2012
Damien Wilkins,1146337.0,1309230.0,2011,2012
TJ Ford,1146337.0,1309230.0,2011,2012
Roger Mason,1146337.0,1309230.0,2011,2012
Toney Douglas,1145640.0,1308434.0,2011,2012
Joel Przybilla,1145027.0,1307734.0,2011,2012
Jordan Crawford,1120440.0,1279654.0,2011,2012
Greivis Vasquez,1113600.0,1271842.0,2011,2012
MarShon Brooks,1110120.0,1267867.0,2011,2012
Daniel Orton,1105560.0,1262659.0,2011,2012
Christian Eyenga,1097520.0,1253477.0,2011,2012
Lazar Hayward,1097520.0,1253477.0,2011,2012
Jordan Hamilton,1073286.0,1225799.0,2011,2012
Ronnie Price,1069509.0,1221485.0,2011,2012
JaJuan Johnson,1042320.0,1190433.0,2011,2012
Norris Cole,1035960.0,1183169.0,2011,2012
Cory Joseph,1028400.0,1174535.0,2011,2012
Jimmy Butler,1020960.0,1166037.0,2011,2012
Jeremy Pargo,1000000.0,1142099.0,2011,2012
Jon Brockman,1000000.0,1142099.0,2011,2012
Shelden Williams,992680.0,1133739.0,2011,2012
Steve Novak,992680.0,1133739.0,2011,2012
Von Wafer,992680.0,1133739.0,2011,2012
Craig Smith,992680.0,1133739.0,2011,2012
DeJuan Blair,986000.0,1126110.0,2011,2012
Sam Young,947800.0,1082481.0,2011,2012
John Lucas,915852.0,1045994.0,2011,2012
Ian Mahinmi,915852.0,1045994.0,2011,2012
Brandan Wright,915852.0,1045994.0,2011,2012
Dominic McGuire,915852.0,1045994.0,2011,2012
Sean Williams,885120.0,1010895.0,2011,2012
Henry Walker,885120.0,1010895.0,2011,2012
Sundiata Gaines,854389.0,975797.0,2011,2012
Derrick Brown,854389.0,975797.0,2011,2012
Alonzo Gee,854389.0,975797.0,2011,2012
Chase Budinger,854389.0,975797.0,2011,2012
AJ Price,854389.0,975797.0,2011,2012
Jodie Meeks,854389.0,975797.0,2011,2012
Danny Green,854389.0,975797.0,2011,2012
Erick Dampier,850522.0,971380.0,2011,2012
Chandler Parsons,850000.0,970784.0,2011,2012
Keith Bogans,848266.0,968804.0,2011,2012
DeMarre Carroll,833713.0,952183.0,2011,2012
Solomon Alabi,830000.0,947942.0,2011,2012
Yi Jianlian,827197.0,944741.0,2011,2012
Lance Stephenson,810000.0,925100.0,2011,2012
Andy Rautins,788872.0,900970.0,2011,2012
Tyler Honeycutt,775000.0,885127.0,2011,2012
Greg Stiemsma,762195.0,870502.0,2011,2012
Semih Erden,762195.0,870502.0,2011,2012
Samardo Samuels,762195.0,870502.0,2011,2012
Luke Harangody,762195.0,870502.0,2011,2012
Devin Ebanks,762195.0,870502.0,2011,2012
Dexter Pittman,762195.0,870502.0,2011,2012
Landry Fields,762195.0,870502.0,2011,2012
Jeremy Lin,762195.0,870502.0,2011,2012
Chris Johnson,762195.0,870502.0,2011,2012
Armon Johnson,762195.0,870502.0,2011,2012
Hassan Whiteside,762195.0,870502.0,2011,2012
Gary Neal,762195.0,870502.0,2011,2012
Jeremy Evans,762195.0,870502.0,2011,2012
Jeremy Tyler,650000.0,742364.0,2011,2012
Ishmael Smith,639254.0,730091.0,2011,2012
Bobby Simmons,594836.0,679361.0,2011,2012
Josh Selby,550000.0,628154.0,2011,2012
Gerald Green,516999.0,590463.0,2011,2012
Malcolm Lee,500000.0,571049.0,2011,2012
Ryan Reid,475000.0,542497.0,2011,2012
Ivan Johnson,473604.0,540902.0,2011,2012
E'Twaun Moore,473604.0,540902.0,2011,2012
Jordan Williams,473604.0,540902.0,2011,2012
Cory Higgins,473604.0,540902.0,2011,2012
Julyan Stone,473604.0,540902.0,2011,2012
Vernon Macklin,473604.0,540902.0,2011,2012
Charles Jenkins,473604.0,540902.0,2011,2012
Chris Wright,473604.0,540902.0,2011,2012
Travis Leslie,473604.0,540902.0,2011,2012
Trey Thompkins,473604.0,540902.0,2011,2012
Darius Morris,473604.0,540902.0,2011,2012
Andrew Goudelock,473604.0,540902.0,2011,2012
Terrel Harris,473604.0,540902.0,2011,2012
Jon Leuer,473604.0,540902.0,2011,2012
Josh Harrellson,473604.0,540902.0,2011,2012
Jerome Jordan,473604.0,540902.0,2011,2012
Justin Harper,473604.0,540902.0,2011,2012
DeAndre Liggins,473604.0,540902.0,2011,2012
Lavoy Allen,473604.0,540902.0,2011,2012
Isaiah Thomas,473604.0,540902.0,2011,2012
Shelvin Mack,473604.0,540902.0,2011,2012
Solomon Jones,440353.0,502926.0,2011,2012
Larry Hughes,414443.0,473335.0,2011,2012
Walker Russell,374289.0,427475.0,2011,2012
Lance Thomas,328444.0,375115.0,2011,2012
Josh Davis,314041.0,358666.0,2011,2012
Francisco Elson,305792.0,349244.0,2011,2012
DaJuan Summers,303137.0,346212.0,2011,2012
Greg Smith,301733.0,344609.0,2011,2012
Mike James,277566.0,317008.0,2011,2012
Jeff Adrien,270427.0,308854.0,2011,2012
Derrick Caracter,270427.0,308854.0,2011,2012
Hamady N'Diaye,270427.0,308854.0,2011,2012
Mickell Gladness,248263.0,283541.0,2011,2012
Darington Hobson,245884.0,280824.0,2011,2012
Jeff Foote,225341.0,257361.0,2011,2012
Donald Sloan,198629.0,226853.0,2011,2012
Earl Barron,185588.0,211959.0,2011,2012
Mychel Thompson,168035.0,191912.0,2011,2012
Carldell Johnson,168035.0,191912.0,2011,2012
Manny Harris,122942.0,140412.0,2011,2012
Malcolm Thomas,103104.0,117755.0,2011,2012
Dennis Horner,91642.0,104664.0,2011,2012
Larry Owens,86052.0,98279.0,2011,2012
Brian Skinner,65446.0,74745.0,2011,2012
Ike Diogu,64028.0,73126.0,2011,2012
Andre Emmett,61433.0,70162.0,2011,2012
Ben Uzoh,61433.0,70162.0,2011,2012
Garret Siler,51097.0,58357.0,2011,2012
Courtney Fortson,42009.0,47978.0,2011,2012
Kobe Bryant,27849000.0,31285738.0,2012,2013
Brandon Roy,21459805.0,24108076.0,2012,2013
Dirk Nowitzki,20907128.0,23487196.0,2012,2013
Gilbert Arenas,20807922.0,23375747.0,2012,2013
Amare Stoudemire,19948799.0,22410603.0,2012,2013
Joe Johnson,19752645.0,22190243.0,2012,2013
Carmelo Anthony,19450000.0,21850249.0,2012,2013
Dwight Howard,19261200.0,21638150.0,2012,2013
Pau Gasol,19000000.0,21344717.0,2012,2013
Elton Brand,18160354.0,20401452.0,2012,2013
Chris Paul,17779457.0,19973551.0,2012,2013
Kevin Durant,17548838.0,19714472.0,2012,2013
LeBron James,17545000.0,19710161.0,2012,2013
Chris Bosh,17545000.0,19710161.0,2012,2013
Deron Williams,17177795.0,19297640.0,2012,2013
Dwyane Wade,17024000.0,19124866.0,2012,2013
Paul Pierce,16790345.0,18862377.0,2012,2013
Zach Randolph,16500000.0,18536201.0,2012,2013
Andrew Bynum,16473002.0,18505872.0,2012,2013
Rudy Gay,16460532.0,18491863.0,2012,2013
Derrick Rose,16402500.0,18426669.0,2012,2013
Rashard Lewis,15052181.0,16909712.0,2012,2013
Carlos Boozer,15000000.0,16851092.0,2012,2013
Al Jefferson,15000000.0,16851092.0,2012,2013
Baron Davis,14850000.0,16682581.0,2012,2013
Andre Iguodala,14718250.0,16534572.0,2012,2013
Manu Ginobili,14107492.0,15848443.0,2012,2013
Marc Gasol,13891359.0,15605638.0,2012,2013
Roy Hibbert,13668750.0,15355558.0,2012,2013
Kevin Love,13668750.0,15355558.0,2012,2013
Eric Gordon,13668750.0,15355558.0,2012,2013
Russell Westbrook,13668750.0,15355558.0,2012,2013
Brook Lopez,13668000.0,15354715.0,2012,2013
Tyson Chandler,13604188.0,15283028.0,2012,2013
Emeka Okafor,13543250.0,15214570.0,2012,2013
Luol Deng,13326700.0,14971296.0,2012,2013
Josh Smith,13200000.0,14828961.0,2012,2013
Andrew Bogut,13150000.0,14772791.0,2012,2013
Danny Granger,13058606.0,14670118.0,2012,2013
LaMarcus Aldridge,13000000.0,14604280.0,2012,2013
Nenê,13000000.0,14604280.0,2012,2013
Kevin Martin,12939675.0,14536510.0,2012,2013
David Lee,12744000.0,14316688.0,2012,2013
Tony Parker,12500000.0,14042577.0,2012,2013
Kevin Garnett,12467532.0,14006102.0,2012,2013
Ben Gordon,12400000.0,13930236.0,2012,2013
Al Horford,12000000.0,13480873.0,2012,2013
Kris Humphries,12000000.0,13480873.0,2012,2013
Nicolas Batum,11950000.0,13424703.0,2012,2013
Hidayet Turkoglu,11815850.0,13273998.0,2012,2013
Joakim Noah,11050000.0,12413638.0,2012,2013
Jose Calderon,11046591.0,12409808.0,2012,2013
Rajon Rondo,11000000.0,12357467.0,2012,2013
Monta Ellis,11000000.0,12357467.0,2012,2013
Corey Maggette,10924138.0,12272243.0,2012,2013
DeAndre Jordan,10532977.0,11832811.0,2012,2013
Richard Hamilton,10500000.0,11795763.0,2012,2013
Richard Jefferson,10164000.0,11418300.0,2012,2013
Stephen Jackson,10060000.0,11301466.0,2012,2013
JaVale McGee,10000000.0,11234061.0,2012,2013
David West,10000000.0,11234061.0,2012,2013
Andrea Bargnani,10000000.0,11234061.0,2012,2013
Andrei Kirilenko,9779349.0,10986180.0,2012,2013
Gerald Wallace,9682435.0,10877307.0,2012,2013
Tim Duncan,9638554.0,10828010.0,2012,2013
Danilo Gallinari,9439000.0,10603830.0,2012,2013
Andris Biedrins,9000000.0,10110655.0,2012,2013
Steve Nash,8900000.0,9998314.0,2012,2013
Ryan Anderson,8700000.0,9773633.0,2012,2013
Shawn Marion,8646364.0,9713378.0,2012,2013
Jameer Nelson,8600000.0,9661293.0,2012,2013
Devin Harris,8500000.0,9548952.0,2012,2013
Rodney Stuckey,8500000.0,9548952.0,2012,2013
Maurice Williams,8500000.0,9548952.0,2012,2013
Anderson Varejao,8400000.0,9436611.0,2012,2013
Brendan Haywood,8349000.0,9379317.0,2012,2013
Marvin Williams,8287500.0,9310228.0,2012,2013
Lamar Odom,8200000.0,9211930.0,2012,2013
Jeff Green,8100000.0,9099589.0,2012,2013
John Salmons,8080000.0,9077121.0,2012,2013
Charlie Villanueva,8060000.0,9054653.0,2012,2013
Thaddeus Young,8039130.0,9031208.0,2012,2013
Tyrus Thomas,8000000.0,8987249.0,2012,2013
Chris Kaman,8000000.0,8987249.0,2012,2013
George Hill,8000000.0,8987249.0,2012,2013
Caron Butler,8000000.0,8987249.0,2012,2013
Andray Blatche,7972891.0,8956794.0,2012,2013
Ersan Ilyasova,7900000.0,8874908.0,2012,2013
Beno Udrih,7810000.0,8773802.0,2012,2013
Kendrick Perkins,7800531.0,8763164.0,2012,2013
Marcus Thornton,7632500.0,8574397.0,2012,2013
Arron Afflalo,7562500.0,8495759.0,2012,2013
Goran Dragic,7500000.0,8425546.0,2012,2013
DeSagana Diop,7372200.0,8281974.0,2012,2013
Metta World Peace,7258960.0,8154760.0,2012,2013
Marcin Gortat,7258960.0,8154760.0,2012,2013
Trevor Ariza,7258960.0,8154760.0,2012,2013
Blake Griffin,7226891.0,8118733.0,2012,2013
Paul Millsap,7200000.0,8088524.0,2012,2013
Mike Conley,7180000.0,8066056.0,2012,2013
Travis Outlaw,7000000.0,7863842.0,2012,2013
Josh Childress,6890056.0,7740331.0,2012,2013
Tayshaun Prince,6764045.0,7598769.0,2012,2013
Samuel Dalembert,6700000.0,7526821.0,2012,2013
Al Harrington,6687400.0,7512666.0,2012,2013
Drew Gooden,6680000.0,7504353.0,2012,2013
Wesley Matthews,6505320.0,7308116.0,2012,2013
Brandon Bass,6500000.0,7302140.0,2012,2013
Spencer Hawes,6500000.0,7302140.0,2012,2013
Darko Milicic,6457255.0,7254119.0,2012,2013
Glen Davis,6400000.0,7189799.0,2012,2013
Francisco Garcia,6100000.0,6852777.0,2012,2013
Luke Walton,6091363.0,6843074.0,2012,2013
JJ Redick,6000000.0,6740436.0,2012,2013
Nick Young,6000000.0,6740436.0,2012,2013
Channing Frye,6000000.0,6740436.0,2012,2013
Amir Johnson,6000000.0,6740436.0,2012,2013
Wilson Chandler,5930415.0,6662264.0,2012,2013
John Wall,5915880.0,6645936.0,2012,2013
James Harden,5820416.0,6538691.0,2012,2013
Mike Miller,5800000.0,6515755.0,2012,2013
Jason Richardson,5799625.0,6515334.0,2012,2013
Aaron Brooks,5750000.0,6459585.0,2012,2013
Michael Beasley,5750000.0,6459585.0,2012,2013
Kyle Lowry,5750000.0,6459585.0,2012,2013
Jarrett Jack,5580000.0,6268606.0,2012,2013
Kyrie Irving,5530080.0,6212525.0,2012,2013
Chuck Hayes,5486250.0,6163287.0,2012,2013
Evan Turner,5293080.0,5946278.0,2012,2013
Tyreke Evans,5251824.0,5899931.0,2012,2013
Jason Thompson,5250000.0,5897882.0,2012,2013
Zaza Pachulia,5248750.0,5896478.0,2012,2013
Chris Andersen,5225952.0,5870866.0,2012,2013
Anthony Davis,5144280.0,5779115.0,2012,2013
Louis Williams,5000000.0,5617030.0,2012,2013
Kyle Korver,5000000.0,5617030.0,2012,2013
Jason Terry,5000000.0,5617030.0,2012,2013
Courtney Lee,5000000.0,5617030.0,2012,2013
Ramon Sessions,5000000.0,5617030.0,2012,2013
Andre Miller,5000000.0,5617030.0,2012,2013
Jason Maxiell,5000000.0,5617030.0,2012,2013
Omer Asik,5000000.0,5617030.0,2012,2013
Jeremy Lin,5000000.0,5617030.0,2012,2013
Jamal Crawford,5000000.0,5617030.0,2012,2013
Landry Fields,5000000.0,5617030.0,2012,2013
Derrick Williams,4947840.0,5558433.0,2012,2013
Robin Lopez,4899293.0,5503895.0,2012,2013
Luc Mbah a Moute,4794192.0,5385824.0,2012,2013
Daniel Gibson,4792332.0,5383735.0,2012,2013
Derrick Favors,4753320.0,5339908.0,2012,2013
Nikola Pekovic,4640000.0,5212604.0,2012,2013
Michael Kidd-Gilchrist,4602720.0,5170724.0,2012,2013
Linas Kleiza,4600000.0,5167668.0,2012,2013
Marcus Camby,4590338.0,5156814.0,2012,2013
Jonas Jerebko,4500000.0,5055327.0,2012,2013
Luis Scola,4500000.0,5055327.0,2012,2013
Boris Diaw,4500000.0,5055327.0,2012,2013
Jose Juan Barea,4493000.0,5047463.0,2012,2013
Enes Kanter,4443360.0,4991698.0,2012,2013
Wesley Johnson,4285560.0,4814424.0,2012,2013
Jared Dudley,4250000.0,4774476.0,2012,2013
Marreese Speights,4200000.0,4718305.0,2012,2013
Bradley Beal,4133280.0,4643352.0,2012,2013
Dorell Wright,4106000.0,4612705.0,2012,2013
Udonis Haslem,4060000.0,4561029.0,2012,2013
Steve Novak,4054055.0,4554350.0,2012,2013
OJ Mayo,4020000.0,4516092.0,2012,2013
Tristan Thompson,4006080.0,4500454.0,2012,2013
Anthony Morrow,4000000.0,4493624.0,2012,2013
Carl Landry,4000000.0,4493624.0,2012,2013
Brandon Rush,4000000.0,4493624.0,2012,2013
Ian Mahinmi,4000000.0,4493624.0,2012,2013
Ryan Gomes,4000000.0,4493624.0,2012,2013
Steve Blake,4000000.0,4493624.0,2012,2013
Mario Chalmers,4000000.0,4493624.0,2012,2013
Luke Ridnour,4000000.0,4493624.0,2012,2013
Raymond Felton,4000000.0,4493624.0,2012,2013
Hakim Warrick,4000000.0,4493624.0,2012,2013
JJ Hickson,4000000.0,4493624.0,2012,2013
Stephen Curry,3958742.0,4447275.0,2012,2013
Tiago Splitter,3944000.0,4430713.0,2012,2013
Kirk Hinrich,3941000.0,4427343.0,2012,2013
DeMarcus Cousins,3880800.0,4359714.0,2012,2013
Joel Anthony,3750000.0,4212773.0,2012,2013
Mike Dunleavy,3750000.0,4212773.0,2012,2013
Ricky Rubio,3741120.0,4202797.0,2012,2013
Dion Waiters,3726600.0,4186485.0,2012,2013
Chris Duhon,3680000.0,4134134.0,2012,2013
Matt Bonner,3630000.0,4077964.0,2012,2013
Daequan Cook,3602675.0,4047267.0,2012,2013
Thabo Sefolosha,3600000.0,4044262.0,2012,2013
Ekpe Udoh,3524880.0,3959871.0,2012,2013
Johan Petro,3500000.0,3931921.0,2012,2013
Alonzo Gee,3500000.0,3931921.0,2012,2013
Will Bynum,3500000.0,3931921.0,2012,2013
DJ Augustin,3500000.0,3931921.0,2012,2013
Gerald Green,3500000.0,3931921.0,2012,2013
Jordan Hill,3500000.0,3931921.0,2012,2013
Matt Carroll,3500000.0,3931921.0,2012,2013
Shannon Brown,3500000.0,3931921.0,2012,2013
Danny Green,3500000.0,3931921.0,2012,2013
Raja Bell,3480000.0,3909453.0,2012,2013
Thomas Robinson,3374640.0,3791091.0,2012,2013
Jonas Valanciunas,3374640.0,3791091.0,2012,2013
DeMar DeRozan,3344250.0,3756951.0,2012,2013
Tony Allen,3300000.0,3707240.0,2012,2013
